driver_id,carno,initials,name,season_x,accidents,failures,race_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season_y,location,availablecompounds,comment,nolaps,nolapsplanned,tracklength
16,11,PER,Sergio Perez,2019,1.0,1.0,64,ForceIndia,#F596C8,Mercedes,8,F,4,65,326.7,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
19,9,ERI,Marcus Ericsson,2014,1.0,4.0,64,Sauber,#9B0000,Ferrari,16,F,11,64,334.1,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
19,9,ERI,Marcus Ericsson,2015,2.0,1.0,64,Sauber,#9B0000,Ferrari,16,F,11,64,334.1,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
19,9,ERI,Marcus Ericsson,2016,1.0,3.0,64,Sauber,#9B0000,Ferrari,16,F,11,64,334.1,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
19,9,ERI,Marcus Ericsson,2017,3.0,2.0,64,Sauber,#9B0000,Ferrari,16,F,11,64,334.1,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
19,9,ERI,Marcus Ericsson,2018,1.0,3.0,64,Sauber,#9B0000,Ferrari,16,F,11,64,334.1,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
19,9,ERI,Marcus Ericsson,2019,Null,Null,64,Sauber,#9B0000,Ferrari,16,F,11,64,334.1,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
22,8,GRO,Romain Grosjean,2014,1.0,5.0,64,HaasF1Team,#F0D787,Ferrari,14,F,10,65,338.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
22,8,GRO,Romain Grosjean,2015,3.0,3.0,64,HaasF1Team,#F0D787,Ferrari,14,F,10,65,338.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
22,8,GRO,Romain Grosjean,2016,0.0,3.0,64,HaasF1Team,#F0D787,Ferrari,14,F,10,65,338.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
22,8,GRO,Romain Grosjean,2017,1.0,2.0,64,HaasF1Team,#F0D787,Ferrari,14,F,10,65,338.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
22,8,GRO,Romain Grosjean,2018,4.0,1.0,64,HaasF1Team,#F0D787,Ferrari,14,F,10,65,338.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
22,8,GRO,Romain Grosjean,2019,2.0,4.0,64,HaasF1Team,#F0D787,Ferrari,14,F,10,65,338.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
25,55,SAI,Carlos Sainz Jnr,2014,Null,Null,64,ToroRosso,#469BFF,Renault,12,F,7,65,331.2,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
25,55,SAI,Carlos Sainz Jnr,2015,0.0,7.0,64,ToroRosso,#469BFF,Renault,12,F,7,65,331.2,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
25,55,SAI,Carlos Sainz Jnr,2016,0.0,4.0,64,ToroRosso,#469BFF,Renault,12,F,7,65,331.2,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
25,55,SAI,Carlos Sainz Jnr,2017,4.0,4.0,64,ToroRosso,#469BFF,Renault,12,F,7,65,331.2,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
25,55,SAI,Carlos Sainz Jnr,2018,1.0,1.0,64,ToroRosso,#469BFF,Renault,12,F,7,65,331.2,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
25,55,SAI,Carlos Sainz Jnr,2019,0.0,2.0,64,ToroRosso,#469BFF,Renault,12,F,7,65,331.2,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
27,33,VER,Max Verstappen,2014,Null,Null,64,RedBull,#1E41FF,Renault,5,DNF,19,1,295.7,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
27,33,VER,Max Verstappen,2015,2.0,2.0,64,RedBull,#1E41FF,Renault,5,DNF,19,1,295.7,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
27,33,VER,Max Verstappen,2016,1.0,2.0,64,RedBull,#1E41FF,Renault,5,DNF,19,1,295.7,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
27,33,VER,Max Verstappen,2017,3.0,4.0,64,RedBull,#1E41FF,Renault,5,DNF,19,1,295.7,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
27,33,VER,Max Verstappen,2018,1.0,2.0,64,RedBull,#1E41FF,Renault,5,DNF,19,1,295.7,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
27,33,VER,Max Verstappen,2019,1.0,1.0,64,RedBull,#1E41FF,Renault,5,DNF,19,1,295.7,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
30,30,PAL,Jolyon Palmer,2014,Null,Null,64,Renault,#FFF500,Renault,17,F,15,64,330.5,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
30,30,PAL,Jolyon Palmer,2015,Null,Null,64,Renault,#FFF500,Renault,17,F,15,64,330.5,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
30,30,PAL,Jolyon Palmer,2016,2.0,2.0,64,Renault,#FFF500,Renault,17,F,15,64,330.5,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
30,30,PAL,Jolyon Palmer,2017,1.0,4.0,64,Renault,#FFF500,Renault,17,F,15,64,330.5,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
30,30,PAL,Jolyon Palmer,2018,Null,Null,64,Renault,#FFF500,Renault,17,F,15,64,330.5,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
30,30,PAL,Jolyon Palmer,2019,Null,Null,64,Renault,#FFF500,Renault,17,F,15,64,330.5,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
31,94,WEH,Pascal Wehrlein,2014,Null,Null,64,Sauber,#9B0000,Ferrari,15,F,8,65,314.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
31,94,WEH,Pascal Wehrlein,2015,Null,Null,64,Sauber,#9B0000,Ferrari,15,F,8,65,314.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
31,94,WEH,Pascal Wehrlein,2016,3.0,2.0,64,Sauber,#9B0000,Ferrari,15,F,8,65,314.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
31,94,WEH,Pascal Wehrlein,2017,2.0,1.0,64,Sauber,#9B0000,Ferrari,15,F,8,65,314.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
31,94,WEH,Pascal Wehrlein,2018,Null,Null,64,Sauber,#9B0000,Ferrari,15,F,8,65,314.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
31,94,WEH,Pascal Wehrlein,2019,Null,Null,64,Sauber,#9B0000,Ferrari,15,F,8,65,314.9,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
33,2,VAN,Stoffel Vandoorne,2014,Null,Null,64,McLaren,#FF8700,Honda,20,DNF,18,32,327.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
33,2,VAN,Stoffel Vandoorne,2015,Null,Null,64,McLaren,#FF8700,Honda,20,DNF,18,32,327.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
33,2,VAN,Stoffel Vandoorne,2016,0.0,0.0,64,McLaren,#FF8700,Honda,20,DNF,18,32,327.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
33,2,VAN,Stoffel Vandoorne,2017,3.0,2.0,64,McLaren,#FF8700,Honda,20,DNF,18,32,327.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
33,2,VAN,Stoffel Vandoorne,2018,0.0,2.0,64,McLaren,#FF8700,Honda,20,DNF,18,32,327.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
33,2,VAN,Stoffel Vandoorne,2019,Null,Null,64,McLaren,#FF8700,Honda,20,DNF,18,32,327.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
34,31,OCO,Esteban Ocon,2014,Null,Null,64,ForceIndia,#F596C8,Mercedes,10,F,5,65,331.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
34,31,OCO,Esteban Ocon,2015,Null,Null,64,ForceIndia,#F596C8,Mercedes,10,F,5,65,331.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
34,31,OCO,Esteban Ocon,2016,0.0,0.0,64,ForceIndia,#F596C8,Mercedes,10,F,5,65,331.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
34,31,OCO,Esteban Ocon,2017,1.0,0.0,64,ForceIndia,#F596C8,Mercedes,10,F,5,65,331.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
34,31,OCO,Esteban Ocon,2018,3.0,2.0,64,ForceIndia,#F596C8,Mercedes,10,F,5,65,331.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
34,31,OCO,Esteban Ocon,2019,Null,Null,64,ForceIndia,#F596C8,Mercedes,10,F,5,65,331.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
36,18,STR,Lance Stroll,2014,Null,Null,64,Williams,#192c4e,Mercedes,18,F,16,64,335.0,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
36,18,STR,Lance Stroll,2015,Null,Null,64,Williams,#192c4e,Mercedes,18,F,16,64,335.0,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
36,18,STR,Lance Stroll,2016,Null,Null,64,Williams,#192c4e,Mercedes,18,F,16,64,335.0,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
36,18,STR,Lance Stroll,2017,2.0,2.0,64,Williams,#192c4e,Mercedes,18,F,16,64,335.0,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
36,18,STR,Lance Stroll,2018,1.0,1.0,64,Williams,#192c4e,Mercedes,18,F,16,64,335.0,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
36,18,STR,Lance Stroll,2019,1.0,0.0,64,Williams,#192c4e,Mercedes,18,F,16,64,335.0,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",Null,66,66,4655
1,44,HAM,Lewis Hamilton,2014,0.0,3.0,65,Mercedes,#00D2BE,Mercedes,13,F,7,78,290.7,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
1,44,HAM,Lewis Hamilton,2015,0.0,1.0,65,Mercedes,#00D2BE,Mercedes,13,F,7,78,290.7,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
1,44,HAM,Lewis Hamilton,2016,1.0,1.0,65,Mercedes,#00D2BE,Mercedes,13,F,7,78,290.7,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
1,44,HAM,Lewis Hamilton,2017,0.0,0.0,65,Mercedes,#00D2BE,Mercedes,13,F,7,78,290.7,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
1,44,HAM,Lewis Hamilton,2018,0.0,1.0,65,Mercedes,#00D2BE,Mercedes,13,F,7,78,290.7,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
1,44,HAM,Lewis Hamilton,2019,0.0,0.0,65,Mercedes,#00D2BE,Mercedes,13,F,7,78,290.7,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
2,3,RIC,Daniel Ricciardo,2014,0.0,2.0,65,RedBull,#1E41FF,Renault,5,F,3,78,286.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
2,3,RIC,Daniel Ricciardo,2015,0.0,2.0,65,RedBull,#1E41FF,Renault,5,F,3,78,286.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
2,3,RIC,Daniel Ricciardo,2016,0.0,0.0,65,RedBull,#1E41FF,Renault,5,F,3,78,286.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
2,3,RIC,Daniel Ricciardo,2017,1.0,5.0,65,RedBull,#1E41FF,Renault,5,F,3,78,286.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
2,3,RIC,Daniel Ricciardo,2018,1.0,7.0,65,RedBull,#1E41FF,Renault,5,F,3,78,286.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
2,3,RIC,Daniel Ricciardo,2019,1.0,3.0,65,RedBull,#1E41FF,Renault,5,F,3,78,286.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
4,20,MAG,Kevin Magnussen,2014,0.0,1.0,65,HaasF1Team,#F0D787,Ferrari,11,F,10,78,288.3,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
4,20,MAG,Kevin Magnussen,2015,0.0,0.0,65,HaasF1Team,#F0D787,Ferrari,11,F,10,78,288.3,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
4,20,MAG,Kevin Magnussen,2016,2.0,2.0,65,HaasF1Team,#F0D787,Ferrari,11,F,10,78,288.3,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
4,20,MAG,Kevin Magnussen,2017,1.0,4.0,65,HaasF1Team,#F0D787,Ferrari,11,F,10,78,288.3,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
4,20,MAG,Kevin Magnussen,2018,0.0,2.0,65,HaasF1Team,#F0D787,Ferrari,11,F,10,78,288.3,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
4,20,MAG,Kevin Magnussen,2019,1.0,0.0,65,HaasF1Team,#F0D787,Ferrari,11,F,10,78,288.3,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
7,27,HUL,Nico Hulkenberg,2014,1.0,1.0,65,Renault,#FFF500,Renault,10,DNF,20,15,284.1,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
7,27,HUL,Nico Hulkenberg,2015,3.0,3.0,65,Renault,#FFF500,Renault,10,DNF,20,15,284.1,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
7,27,HUL,Nico Hulkenberg,2016,2.0,2.0,65,Renault,#FFF500,Renault,10,DNF,20,15,284.1,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
7,27,HUL,Nico Hulkenberg,2017,1.0,5.0,65,Renault,#FFF500,Renault,10,DNF,20,15,284.1,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
7,27,HUL,Nico Hulkenberg,2018,4.0,3.0,65,Renault,#FFF500,Renault,10,DNF,20,15,284.1,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
7,27,HUL,Nico Hulkenberg,2019,1.0,0.0,65,Renault,#FFF500,Renault,10,DNF,20,15,284.1,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
8,26,KVY,Daniil Kvyat,2014,0.0,5.0,65,ToroRosso,#469BFF,Renault,9,DNF,14,71,286.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
8,26,KVY,Daniil Kvyat,2015,1.0,1.0,65,ToroRosso,#469BFF,Renault,9,DNF,14,71,286.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
8,26,KVY,Daniil Kvyat,2016,1.0,5.0,65,ToroRosso,#469BFF,Renault,9,DNF,14,71,286.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
8,26,KVY,Daniil Kvyat,2017,1.0,3.0,65,ToroRosso,#469BFF,Renault,9,DNF,14,71,286.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
8,26,KVY,Daniil Kvyat,2018,Null,Null,65,ToroRosso,#469BFF,Renault,9,DNF,14,71,286.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
8,26,KVY,Daniil Kvyat,2019,1.0,1.0,65,ToroRosso,#469BFF,Renault,9,DNF,14,71,286.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
9,19,MAS,Felipe Massa,2014,3.0,0.0,65,Williams,#192c4e,Mercedes,14,F,9,78,290.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
9,19,MAS,Felipe Massa,2015,0.0,2.0,65,Williams,#192c4e,Mercedes,14,F,9,78,290.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
9,19,MAS,Felipe Massa,2016,0.0,2.0,65,Williams,#192c4e,Mercedes,14,F,9,78,290.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
9,19,MAS,Felipe Massa,2017,1.0,1.0,65,Williams,#192c4e,Mercedes,14,F,9,78,290.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
9,19,MAS,Felipe Massa,2018,Null,Null,65,Williams,#192c4e,Mercedes,14,F,9,78,290.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
9,19,MAS,Felipe Massa,2019,Null,Null,65,Williams,#192c4e,Mercedes,14,F,9,78,290.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
10,22,BUT,Jenson Button,2014,0.0,0.0,65,McLaren,#FF8700,Honda,20,DNF,18,57,281.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
10,22,BUT,Jenson Button,2015,1.0,4.0,65,McLaren,#FF8700,Honda,20,DNF,18,57,281.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
10,22,BUT,Jenson Button,2016,1.0,5.0,65,McLaren,#FF8700,Honda,20,DNF,18,57,281.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
10,22,BUT,Jenson Button,2017,1.0,0.0,65,McLaren,#FF8700,Honda,20,DNF,18,57,281.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
10,22,BUT,Jenson Button,2018,Null,Null,65,McLaren,#FF8700,Honda,20,DNF,18,57,281.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
10,22,BUT,Jenson Button,2019,Null,Null,65,McLaren,#FF8700,Honda,20,DNF,18,57,281.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
11,7,RAI,Kimi Raikkonen,2014,1.0,0.0,65,Ferrari,#DC0000,Ferrari,1,F,2,78,286.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
11,7,RAI,Kimi Raikkonen,2015,2.0,3.0,65,Ferrari,#DC0000,Ferrari,1,F,2,78,286.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
11,7,RAI,Kimi Raikkonen,2016,1.0,2.0,65,Ferrari,#DC0000,Ferrari,1,F,2,78,286.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
11,7,RAI,Kimi Raikkonen,2017,2.0,0.0,65,Ferrari,#DC0000,Ferrari,1,F,2,78,286.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
11,7,RAI,Kimi Raikkonen,2018,0.0,4.0,65,Ferrari,#DC0000,Ferrari,1,F,2,78,286.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
11,7,RAI,Kimi Raikkonen,2019,1.0,1.0,65,Ferrari,#DC0000,Ferrari,1,F,2,78,286.2,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
12,5,VET,Sebastian Vettel,2014,0.0,3.0,65,Ferrari,#DC0000,Ferrari,2,F,1,78,285.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
12,5,VET,Sebastian Vettel,2015,1.0,0.0,65,Ferrari,#DC0000,Ferrari,2,F,1,78,285.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
12,5,VET,Sebastian Vettel,2016,2.0,1.0,65,Ferrari,#DC0000,Ferrari,2,F,1,78,285.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
12,5,VET,Sebastian Vettel,2017,1.0,1.0,65,Ferrari,#DC0000,Ferrari,2,F,1,78,285.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
12,5,VET,Sebastian Vettel,2018,1.0,0.0,65,Ferrari,#DC0000,Ferrari,2,F,1,78,285.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
12,5,VET,Sebastian Vettel,2019,0.0,2.0,65,Ferrari,#DC0000,Ferrari,2,F,1,78,285.4,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
15,77,BOT,Valtteri Bottas,2014,0.0,1.0,65,Mercedes,#00D2BE,Mercedes,3,F,4,78,289.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
15,77,BOT,Valtteri Bottas,2015,0.0,1.0,65,Mercedes,#00D2BE,Mercedes,3,F,4,78,289.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
15,77,BOT,Valtteri Bottas,2016,0.0,2.0,65,Mercedes,#00D2BE,Mercedes,3,F,4,78,289.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
15,77,BOT,Valtteri Bottas,2017,0.0,1.0,65,Mercedes,#00D2BE,Mercedes,3,F,4,78,289.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
15,77,BOT,Valtteri Bottas,2018,0.0,1.0,65,Mercedes,#00D2BE,Mercedes,3,F,4,78,289.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
15,77,BOT,Valtteri Bottas,2019,1.0,0.0,65,Mercedes,#00D2BE,Mercedes,3,F,4,78,289.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
16,11,PER,Sergio Perez,2014,3.0,0.0,65,ForceIndia,#F596C8,Mercedes,7,F,13,78,292.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
16,11,PER,Sergio Perez,2015,0.0,1.0,65,ForceIndia,#F596C8,Mercedes,7,F,13,78,292.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
16,11,PER,Sergio Perez,2016,0.0,0.0,65,ForceIndia,#F596C8,Mercedes,7,F,13,78,292.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
16,11,PER,Sergio Perez,2017,0.0,1.0,65,ForceIndia,#F596C8,Mercedes,7,F,13,78,292.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
16,11,PER,Sergio Perez,2018,0.0,2.0,65,ForceIndia,#F596C8,Mercedes,7,F,13,78,292.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
16,11,PER,Sergio Perez,2019,1.0,1.0,65,ForceIndia,#F596C8,Mercedes,7,F,13,78,292.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
19,9,ERI,Marcus Ericsson,2014,1.0,4.0,65,Sauber,#9B0000,Ferrari,19,DNF,17,63,282.0,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
19,9,ERI,Marcus Ericsson,2015,2.0,1.0,65,Sauber,#9B0000,Ferrari,19,DNF,17,63,282.0,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
19,9,ERI,Marcus Ericsson,2016,1.0,3.0,65,Sauber,#9B0000,Ferrari,19,DNF,17,63,282.0,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
19,9,ERI,Marcus Ericsson,2017,3.0,2.0,65,Sauber,#9B0000,Ferrari,19,DNF,17,63,282.0,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
19,9,ERI,Marcus Ericsson,2018,1.0,3.0,65,Sauber,#9B0000,Ferrari,19,DNF,17,63,282.0,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
19,9,ERI,Marcus Ericsson,2019,Null,Null,65,Sauber,#9B0000,Ferrari,19,DNF,17,63,282.0,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
22,8,GRO,Romain Grosjean,2014,1.0,5.0,65,HaasF1Team,#F0D787,Ferrari,8,F,8,78,285.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
22,8,GRO,Romain Grosjean,2015,3.0,3.0,65,HaasF1Team,#F0D787,Ferrari,8,F,8,78,285.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
22,8,GRO,Romain Grosjean,2016,0.0,3.0,65,HaasF1Team,#F0D787,Ferrari,8,F,8,78,285.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
22,8,GRO,Romain Grosjean,2017,1.0,2.0,65,HaasF1Team,#F0D787,Ferrari,8,F,8,78,285.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
22,8,GRO,Romain Grosjean,2018,4.0,1.0,65,HaasF1Team,#F0D787,Ferrari,8,F,8,78,285.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
22,8,GRO,Romain Grosjean,2019,2.0,4.0,65,HaasF1Team,#F0D787,Ferrari,8,F,8,78,285.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
25,55,SAI,Carlos Sainz Jnr,2014,Null,Null,65,ToroRosso,#469BFF,Renault,6,F,6,78,281.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
25,55,SAI,Carlos Sainz Jnr,2015,0.0,7.0,65,ToroRosso,#469BFF,Renault,6,F,6,78,281.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
25,55,SAI,Carlos Sainz Jnr,2016,0.0,4.0,65,ToroRosso,#469BFF,Renault,6,F,6,78,281.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
25,55,SAI,Carlos Sainz Jnr,2017,4.0,4.0,65,ToroRosso,#469BFF,Renault,6,F,6,78,281.5,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",Null,78,78,3337
