,driver_id,carno,initials,name,season_x,accidents,failures,race_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season_y,location,availablecompounds,comment,nolaps,nolapsplanned,tracklength
9418,16,11,PER,Sergio Perez,2018,0.0,2.0,76,ForceIndia,#F596C8,Mercedes,9,F,8,55,334.7,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9419,16,11,PER,Sergio Perez,2019,1.0,1.0,76,ForceIndia,#F596C8,Mercedes,9,F,8,55,334.7,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9420,19,9,ERI,Marcus Ericsson,2014,1.0,4.0,76,Sauber,#9B0000,Ferrari,13,F,15,55,327.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9421,19,9,ERI,Marcus Ericsson,2015,2.0,1.0,76,Sauber,#9B0000,Ferrari,13,F,15,55,327.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9422,19,9,ERI,Marcus Ericsson,2016,1.0,3.0,76,Sauber,#9B0000,Ferrari,13,F,15,55,327.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9423,19,9,ERI,Marcus Ericsson,2017,3.0,2.0,76,Sauber,#9B0000,Ferrari,13,F,15,55,327.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9424,19,9,ERI,Marcus Ericsson,2018,1.0,3.0,76,Sauber,#9B0000,Ferrari,13,F,15,55,327.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9425,19,9,ERI,Marcus Ericsson,2019,Null,Null,76,Sauber,#9B0000,Ferrari,13,F,15,55,327.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9426,22,8,GRO,Romain Grosjean,2014,1.0,5.0,76,HaasF1Team,#F0D787,Ferrari,12,F,14,55,320.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9427,22,8,GRO,Romain Grosjean,2015,3.0,3.0,76,HaasF1Team,#F0D787,Ferrari,12,F,14,55,320.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9428,22,8,GRO,Romain Grosjean,2016,0.0,3.0,76,HaasF1Team,#F0D787,Ferrari,12,F,14,55,320.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9429,22,8,GRO,Romain Grosjean,2017,1.0,2.0,76,HaasF1Team,#F0D787,Ferrari,12,F,14,55,320.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9430,22,8,GRO,Romain Grosjean,2018,4.0,1.0,76,HaasF1Team,#F0D787,Ferrari,12,F,14,55,320.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9431,22,8,GRO,Romain Grosjean,2019,2.0,4.0,76,HaasF1Team,#F0D787,Ferrari,12,F,14,55,320.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9432,25,55,SAI,Carlos Sainz Jnr,2014,Null,Null,76,ToroRosso,#469BFF,Renault,7,F,7,56,327.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9433,25,55,SAI,Carlos Sainz Jnr,2015,0.0,7.0,76,ToroRosso,#469BFF,Renault,7,F,7,56,327.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9434,25,55,SAI,Carlos Sainz Jnr,2016,0.0,4.0,76,ToroRosso,#469BFF,Renault,7,F,7,56,327.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9435,25,55,SAI,Carlos Sainz Jnr,2017,4.0,4.0,76,ToroRosso,#469BFF,Renault,7,F,7,56,327.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9436,25,55,SAI,Carlos Sainz Jnr,2018,1.0,1.0,76,ToroRosso,#469BFF,Renault,7,F,7,56,327.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9437,25,55,SAI,Carlos Sainz Jnr,2019,0.0,2.0,76,ToroRosso,#469BFF,Renault,7,F,7,56,327.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9438,27,33,VER,Max Verstappen,2014,Null,Null,76,RedBull,#1E41FF,Renault,16,F,4,56,336.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9439,27,33,VER,Max Verstappen,2015,2.0,2.0,76,RedBull,#1E41FF,Renault,16,F,4,56,336.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9440,27,33,VER,Max Verstappen,2016,1.0,2.0,76,RedBull,#1E41FF,Renault,16,F,4,56,336.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9441,27,33,VER,Max Verstappen,2017,3.0,4.0,76,RedBull,#1E41FF,Renault,16,F,4,56,336.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9442,27,33,VER,Max Verstappen,2018,1.0,2.0,76,RedBull,#1E41FF,Renault,16,F,4,56,336.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9443,27,33,VER,Max Verstappen,2019,1.0,1.0,76,RedBull,#1E41FF,Renault,16,F,4,56,336.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9444,31,94,WEH,Pascal Wehrlein,2014,Null,Null,76,Sauber,#9B0000,Ferrari,14,DNF,19,5,295.2,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9445,31,94,WEH,Pascal Wehrlein,2015,Null,Null,76,Sauber,#9B0000,Ferrari,14,DNF,19,5,295.2,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9446,31,94,WEH,Pascal Wehrlein,2016,3.0,2.0,76,Sauber,#9B0000,Ferrari,14,DNF,19,5,295.2,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9447,31,94,WEH,Pascal Wehrlein,2017,2.0,1.0,76,Sauber,#9B0000,Ferrari,14,DNF,19,5,295.2,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9448,31,94,WEH,Pascal Wehrlein,2018,Null,Null,76,Sauber,#9B0000,Ferrari,14,DNF,19,5,295.2,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9449,31,94,WEH,Pascal Wehrlein,2019,Null,Null,76,Sauber,#9B0000,Ferrari,14,DNF,19,5,295.2,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9450,33,2,VAN,Stoffel Vandoorne,2014,Null,Null,76,McLaren,#FF8700,Honda,20,F,12,55,323.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9451,33,2,VAN,Stoffel Vandoorne,2015,Null,Null,76,McLaren,#FF8700,Honda,20,F,12,55,323.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9452,33,2,VAN,Stoffel Vandoorne,2016,0.0,0.0,76,McLaren,#FF8700,Honda,20,F,12,55,323.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9453,33,2,VAN,Stoffel Vandoorne,2017,3.0,2.0,76,McLaren,#FF8700,Honda,20,F,12,55,323.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9454,33,2,VAN,Stoffel Vandoorne,2018,0.0,2.0,76,McLaren,#FF8700,Honda,20,F,12,55,323.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9455,33,2,VAN,Stoffel Vandoorne,2019,Null,Null,76,McLaren,#FF8700,Honda,20,F,12,55,323.9,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9456,34,31,OCO,Esteban Ocon,2014,Null,Null,76,ForceIndia,#F596C8,Mercedes,6,F,6,56,329.6,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9457,34,31,OCO,Esteban Ocon,2015,Null,Null,76,ForceIndia,#F596C8,Mercedes,6,F,6,56,329.6,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9458,34,31,OCO,Esteban Ocon,2016,0.0,0.0,76,ForceIndia,#F596C8,Mercedes,6,F,6,56,329.6,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9459,34,31,OCO,Esteban Ocon,2017,1.0,0.0,76,ForceIndia,#F596C8,Mercedes,6,F,6,56,329.6,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9460,34,31,OCO,Esteban Ocon,2018,3.0,2.0,76,ForceIndia,#F596C8,Mercedes,6,F,6,56,329.6,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9461,34,31,OCO,Esteban Ocon,2019,Null,Null,76,ForceIndia,#F596C8,Mercedes,6,F,6,56,329.6,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9462,36,18,STR,Lance Stroll,2014,Null,Null,76,Williams,#192c4e,Mercedes,15,F,11,55,331.4,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9463,36,18,STR,Lance Stroll,2015,Null,Null,76,Williams,#192c4e,Mercedes,15,F,11,55,331.4,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9464,36,18,STR,Lance Stroll,2016,Null,Null,76,Williams,#192c4e,Mercedes,15,F,11,55,331.4,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9465,36,18,STR,Lance Stroll,2017,2.0,2.0,76,Williams,#192c4e,Mercedes,15,F,11,55,331.4,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9466,36,18,STR,Lance Stroll,2018,1.0,1.0,76,Williams,#192c4e,Mercedes,15,F,11,55,331.4,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9467,36,18,STR,Lance Stroll,2019,1.0,0.0,76,Williams,#192c4e,Mercedes,15,F,11,55,331.4,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9468,39,28,HAR,Brendon Hartley,2014,Null,Null,76,ToroRosso,#469BFF,Renault,19,F,13,55,325.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9469,39,28,HAR,Brendon Hartley,2015,Null,Null,76,ToroRosso,#469BFF,Renault,19,F,13,55,325.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9470,39,28,HAR,Brendon Hartley,2016,Null,Null,76,ToroRosso,#469BFF,Renault,19,F,13,55,325.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9471,39,28,HAR,Brendon Hartley,2017,0.0,2.0,76,ToroRosso,#469BFF,Renault,19,F,13,55,325.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9472,39,28,HAR,Brendon Hartley,2018,2.0,3.0,76,ToroRosso,#469BFF,Renault,19,F,13,55,325.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9473,39,28,HAR,Brendon Hartley,2019,Null,Null,76,ToroRosso,#469BFF,Renault,19,F,13,55,325.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",Null,56,56,5513
9474,1,44,HAM,Lewis Hamilton,2014,0.0,3.0,77,Mercedes,#00D2BE,Mercedes,3,F,9,70,361.5,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9475,1,44,HAM,Lewis Hamilton,2015,0.0,1.0,77,Mercedes,#00D2BE,Mercedes,3,F,9,70,361.5,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9476,1,44,HAM,Lewis Hamilton,2016,1.0,1.0,77,Mercedes,#00D2BE,Mercedes,3,F,9,70,361.5,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9477,1,44,HAM,Lewis Hamilton,2017,0.0,0.0,77,Mercedes,#00D2BE,Mercedes,3,F,9,70,361.5,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9478,1,44,HAM,Lewis Hamilton,2018,0.0,1.0,77,Mercedes,#00D2BE,Mercedes,3,F,9,70,361.5,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9479,1,44,HAM,Lewis Hamilton,2019,0.0,0.0,77,Mercedes,#00D2BE,Mercedes,3,F,9,70,361.5,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9480,2,3,RIC,Daniel Ricciardo,2014,0.0,2.0,77,RedBull,#1E41FF,Renault,16,DNF,20,5,341.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9481,2,3,RIC,Daniel Ricciardo,2015,0.0,2.0,77,RedBull,#1E41FF,Renault,16,DNF,20,5,341.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9482,2,3,RIC,Daniel Ricciardo,2016,0.0,0.0,77,RedBull,#1E41FF,Renault,16,DNF,20,5,341.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9483,2,3,RIC,Daniel Ricciardo,2017,1.0,5.0,77,RedBull,#1E41FF,Renault,16,DNF,20,5,341.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9484,2,3,RIC,Daniel Ricciardo,2018,1.0,7.0,77,RedBull,#1E41FF,Renault,16,DNF,20,5,341.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9485,2,3,RIC,Daniel Ricciardo,2019,1.0,3.0,77,RedBull,#1E41FF,Renault,16,DNF,20,5,341.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9486,4,20,MAG,Kevin Magnussen,2014,0.0,1.0,77,HaasF1Team,#F0D787,Ferrari,14,F,8,70,347.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9487,4,20,MAG,Kevin Magnussen,2015,0.0,0.0,77,HaasF1Team,#F0D787,Ferrari,14,F,8,70,347.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9488,4,20,MAG,Kevin Magnussen,2016,2.0,2.0,77,HaasF1Team,#F0D787,Ferrari,14,F,8,70,347.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9489,4,20,MAG,Kevin Magnussen,2017,1.0,4.0,77,HaasF1Team,#F0D787,Ferrari,14,F,8,70,347.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9490,4,20,MAG,Kevin Magnussen,2018,0.0,2.0,77,HaasF1Team,#F0D787,Ferrari,14,F,8,70,347.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9491,4,20,MAG,Kevin Magnussen,2019,1.0,0.0,77,HaasF1Team,#F0D787,Ferrari,14,F,8,70,347.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9492,5,14,ALO,Fernando Alonso,2014,0.0,2.0,77,McLaren,#FF8700,Honda,18,F,10,70,348.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9493,5,14,ALO,Fernando Alonso,2015,1.0,6.0,77,McLaren,#FF8700,Honda,18,F,10,70,348.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9494,5,14,ALO,Fernando Alonso,2016,1.0,2.0,77,McLaren,#FF8700,Honda,18,F,10,70,348.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9495,5,14,ALO,Fernando Alonso,2017,2.0,6.0,77,McLaren,#FF8700,Honda,18,F,10,70,348.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9496,5,14,ALO,Fernando Alonso,2018,2.0,4.0,77,McLaren,#FF8700,Honda,18,F,10,70,348.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9497,5,14,ALO,Fernando Alonso,2019,Null,Null,77,McLaren,#FF8700,Honda,18,F,10,70,348.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9498,7,27,HUL,Nico Hulkenberg,2014,1.0,1.0,77,Renault,#FFF500,Renault,7,DNF,19,24,344.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9499,7,27,HUL,Nico Hulkenberg,2015,3.0,3.0,77,Renault,#FFF500,Renault,7,DNF,19,24,344.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9500,7,27,HUL,Nico Hulkenberg,2016,2.0,2.0,77,Renault,#FFF500,Renault,7,DNF,19,24,344.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9501,7,27,HUL,Nico Hulkenberg,2017,1.0,5.0,77,Renault,#FFF500,Renault,7,DNF,19,24,344.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9502,7,27,HUL,Nico Hulkenberg,2018,4.0,3.0,77,Renault,#FFF500,Renault,7,DNF,19,24,344.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9503,7,27,HUL,Nico Hulkenberg,2019,1.0,0.0,77,Renault,#FFF500,Renault,7,DNF,19,24,344.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9504,9,19,MAS,Felipe Massa,2014,3.0,0.0,77,Williams,#192c4e,Mercedes,10,F,11,70,359.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9505,9,19,MAS,Felipe Massa,2015,0.0,2.0,77,Williams,#192c4e,Mercedes,10,F,11,70,359.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9506,9,19,MAS,Felipe Massa,2016,0.0,2.0,77,Williams,#192c4e,Mercedes,10,F,11,70,359.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9507,9,19,MAS,Felipe Massa,2017,1.0,1.0,77,Williams,#192c4e,Mercedes,10,F,11,70,359.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9508,9,19,MAS,Felipe Massa,2018,Null,Null,77,Williams,#192c4e,Mercedes,10,F,11,70,359.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9509,9,19,MAS,Felipe Massa,2019,Null,Null,77,Williams,#192c4e,Mercedes,10,F,11,70,359.8,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9510,11,7,RAI,Kimi Raikkonen,2014,1.0,0.0,77,Ferrari,#DC0000,Ferrari,5,F,3,71,351.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9511,11,7,RAI,Kimi Raikkonen,2015,2.0,3.0,77,Ferrari,#DC0000,Ferrari,5,F,3,71,351.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9512,11,7,RAI,Kimi Raikkonen,2016,1.0,2.0,77,Ferrari,#DC0000,Ferrari,5,F,3,71,351.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9513,11,7,RAI,Kimi Raikkonen,2017,2.0,0.0,77,Ferrari,#DC0000,Ferrari,5,F,3,71,351.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9514,11,7,RAI,Kimi Raikkonen,2018,0.0,4.0,77,Ferrari,#DC0000,Ferrari,5,F,3,71,351.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9515,11,7,RAI,Kimi Raikkonen,2019,1.0,1.0,77,Ferrari,#DC0000,Ferrari,5,F,3,71,351.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9516,12,5,VET,Sebastian Vettel,2014,0.0,3.0,77,Ferrari,#DC0000,Ferrari,1,F,4,71,362.4,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9517,12,5,VET,Sebastian Vettel,2015,1.0,0.0,77,Ferrari,#DC0000,Ferrari,1,F,4,71,362.4,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9518,12,5,VET,Sebastian Vettel,2016,2.0,1.0,77,Ferrari,#DC0000,Ferrari,1,F,4,71,362.4,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9519,12,5,VET,Sebastian Vettel,2017,1.0,1.0,77,Ferrari,#DC0000,Ferrari,1,F,4,71,362.4,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9520,12,5,VET,Sebastian Vettel,2018,1.0,0.0,77,Ferrari,#DC0000,Ferrari,1,F,4,71,362.4,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9521,12,5,VET,Sebastian Vettel,2019,0.0,2.0,77,Ferrari,#DC0000,Ferrari,1,F,4,71,362.4,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9522,15,77,BOT,Valtteri Bottas,2014,0.0,1.0,77,Mercedes,#00D2BE,Mercedes,4,F,2,71,358.2,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9523,15,77,BOT,Valtteri Bottas,2015,0.0,1.0,77,Mercedes,#00D2BE,Mercedes,4,F,2,71,358.2,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9524,15,77,BOT,Valtteri Bottas,2016,0.0,2.0,77,Mercedes,#00D2BE,Mercedes,4,F,2,71,358.2,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9525,15,77,BOT,Valtteri Bottas,2017,0.0,1.0,77,Mercedes,#00D2BE,Mercedes,4,F,2,71,358.2,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9526,15,77,BOT,Valtteri Bottas,2018,0.0,1.0,77,Mercedes,#00D2BE,Mercedes,4,F,2,71,358.2,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9527,15,77,BOT,Valtteri Bottas,2019,1.0,0.0,77,Mercedes,#00D2BE,Mercedes,4,F,2,71,358.2,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9528,16,11,PER,Sergio Perez,2014,3.0,0.0,77,ForceIndia,#F596C8,Mercedes,9,F,7,70,359.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9529,16,11,PER,Sergio Perez,2015,0.0,1.0,77,ForceIndia,#F596C8,Mercedes,9,F,7,70,359.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9530,16,11,PER,Sergio Perez,2016,0.0,0.0,77,ForceIndia,#F596C8,Mercedes,9,F,7,70,359.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9531,16,11,PER,Sergio Perez,2017,0.0,1.0,77,ForceIndia,#F596C8,Mercedes,9,F,7,70,359.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9532,16,11,PER,Sergio Perez,2018,0.0,2.0,77,ForceIndia,#F596C8,Mercedes,9,F,7,70,359.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9533,16,11,PER,Sergio Perez,2019,1.0,1.0,77,ForceIndia,#F596C8,Mercedes,9,F,7,70,359.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9534,19,9,ERI,Marcus Ericsson,2014,1.0,4.0,77,Sauber,#9B0000,Ferrari,12,DNF,17,55,346.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9535,19,9,ERI,Marcus Ericsson,2015,2.0,1.0,77,Sauber,#9B0000,Ferrari,12,DNF,17,55,346.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9536,19,9,ERI,Marcus Ericsson,2016,1.0,3.0,77,Sauber,#9B0000,Ferrari,12,DNF,17,55,346.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9537,19,9,ERI,Marcus Ericsson,2017,3.0,2.0,77,Sauber,#9B0000,Ferrari,12,DNF,17,55,346.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9538,19,9,ERI,Marcus Ericsson,2018,1.0,3.0,77,Sauber,#9B0000,Ferrari,12,DNF,17,55,346.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9539,19,9,ERI,Marcus Ericsson,2019,Null,Null,77,Sauber,#9B0000,Ferrari,12,DNF,17,55,346.9,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9540,22,8,GRO,Romain Grosjean,2014,1.0,5.0,77,HaasF1Team,#F0D787,Ferrari,15,F,15,69,337.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9541,22,8,GRO,Romain Grosjean,2015,3.0,3.0,77,HaasF1Team,#F0D787,Ferrari,15,F,15,69,337.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9542,22,8,GRO,Romain Grosjean,2016,0.0,3.0,77,HaasF1Team,#F0D787,Ferrari,15,F,15,69,337.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9543,22,8,GRO,Romain Grosjean,2017,1.0,2.0,77,HaasF1Team,#F0D787,Ferrari,15,F,15,69,337.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9544,22,8,GRO,Romain Grosjean,2018,4.0,1.0,77,HaasF1Team,#F0D787,Ferrari,15,F,15,69,337.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9545,22,8,GRO,Romain Grosjean,2019,2.0,4.0,77,HaasF1Team,#F0D787,Ferrari,15,F,15,69,337.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9546,25,55,SAI,Carlos Sainz Jnr,2014,Null,Null,77,ToroRosso,#469BFF,Renault,8,DNF,16,59,348.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9547,25,55,SAI,Carlos Sainz Jnr,2015,0.0,7.0,77,ToroRosso,#469BFF,Renault,8,DNF,16,59,348.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9548,25,55,SAI,Carlos Sainz Jnr,2016,0.0,4.0,77,ToroRosso,#469BFF,Renault,8,DNF,16,59,348.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9549,25,55,SAI,Carlos Sainz Jnr,2017,4.0,4.0,77,ToroRosso,#469BFF,Renault,8,DNF,16,59,348.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9550,25,55,SAI,Carlos Sainz Jnr,2018,1.0,1.0,77,ToroRosso,#469BFF,Renault,8,DNF,16,59,348.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9551,25,55,SAI,Carlos Sainz Jnr,2019,0.0,2.0,77,ToroRosso,#469BFF,Renault,8,DNF,16,59,348.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
9552,27,33,VER,Max Verstappen,2014,Null,Null,77,RedBull,#1E41FF,Renault,2,F,1,71,345.3,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",Null,71,71,4304
