,driver_id,carno,initials,name,race_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season,location,availablecompounds,comment,nolaps,nolapsplanned,tracklength,"accidents per driver, per season","failures per driver, per season"
1193,30,30,PAL,Jolyon Palmer,57,Renault,#FFF500,Renault,21,F,14,70,358.5,2016-10-30,2016,MexicoCity,"A2,A3,A4,I,W",SC followed directly on VSC,71,71,4304,2.0,2.0
1194,30,30,PAL,Jolyon Palmer,58,Renault,#FFF500,Renault,16,DNF,19,20,229.9,2016-11-13,2016,SaoPaulo,"A1,A2,A3,I,W","Wet race, start behind SC because of rain, red flag in lap 20/21, restart behind SC, red flag in lap 28/29",71,71,4309,2.0,2.0
1195,30,30,PAL,Jolyon Palmer,59,Renault,#FFF500,Renault,15,F,17,54,336.5,2016-11-27,2016,YasMarina,"A3,A4,A5,I,W",,55,55,5554,2.0,2.0
1196,31,94,WEH,Pascal Wehrlein,39,ManorMarussia,#6E0000,Mercedes,21,F,16,56,,2016-03-20,2016,Melbourne,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,3.0,2.0
1197,31,94,WEH,Pascal Wehrlein,40,ManorMarussia,#6E0000,Mercedes,16,F,13,56,,2016-04-03,2016,Sakhir,"A2,A3,A4,I,W",,57,57,5412,3.0,2.0
1198,31,94,WEH,Pascal Wehrlein,41,ManorMarussia,#6E0000,Mercedes,21,F,18,55,,2016-04-17,2016,Shanghai,"A2,A3,A4,I,W",,56,56,5451,3.0,2.0
1199,31,94,WEH,Pascal Wehrlein,42,ManorMarussia,#6E0000,Mercedes,20,F,18,51,,2016-05-01,2016,Sochi,"A2,A3,A4,I,W",SC followed directly on VSC,53,53,5848,3.0,2.0
1200,31,94,WEH,Pascal Wehrlein,43,ManorMarussia,#6E0000,Mercedes,21,F,16,65,,2016-05-15,2016,Catalunya,"A1,A2,A3,I,W",,66,66,4655,3.0,2.0
1201,31,94,WEH,Pascal Wehrlein,44,ManorMarussia,#6E0000,Mercedes,20,F,14,76,,2016-05-29,2016,MonteCarlo,"A3,A4,A5,I,W",Start behind SC because of rain,78,78,3337,3.0,2.0
1202,31,94,WEH,Pascal Wehrlein,45,ManorMarussia,#6E0000,Mercedes,17,F,17,68,,2016-06-12,2016,Montreal,"A3,A4,A5,I,W",,70,70,4361,3.0,2.0
1203,31,94,WEH,Pascal Wehrlein,46,ManorMarussia,#6E0000,Mercedes,17,DNF,20,39,328.2,2016-06-19,2016,Baku,"A2,A3,A4,I,W",,51,51,6003,3.0,2.0
1204,31,94,WEH,Pascal Wehrlein,47,ManorMarussia,#6E0000,Mercedes,12,F,10,70,329.7,2016-07-03,2016,Spielberg,"A3,A4,A5,I,W",SC through pit lane,71,71,4318,3.0,2.0
1205,31,94,WEH,Pascal Wehrlein,48,ManorMarussia,#6E0000,Mercedes,20,DNF,22,6,303.7,2016-07-10,2016,Silverstone,"A1,A2,A3,I,W",Start behind SC because of rain,52,52,5891,3.0,2.0
1206,31,94,WEH,Pascal Wehrlein,49,ManorMarussia,#6E0000,Mercedes,20,F,19,68,325.9,2016-07-24,2016,Budapest,"A2,A3,A4,I,W",,70,70,4381,3.0,2.0
1207,31,94,WEH,Pascal Wehrlein,50,ManorMarussia,#6E0000,Mercedes,17,F,17,65,343.4,2016-07-31,2016,Hockenheim,"A2,A3,A4,I,W",,67,67,4574,3.0,2.0
1208,31,94,WEH,Pascal Wehrlein,51,ManorMarussia,#6E0000,Mercedes,15,DNF,22,0,261.8,2016-08-28,2016,Spa,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",44,44,7004,3.0,2.0
1209,31,94,WEH,Pascal Wehrlein,52,ManorMarussia,#6E0000,Mercedes,13,DNF,20,26,339.4,2016-09-04,2016,Monza,"A2,A3,A4,I,W",,53,53,5793,3.0,2.0
1210,31,94,WEH,Pascal Wehrlein,53,ManorMarussia,#6E0000,Mercedes,19,F,16,60,296.8,2016-09-18,2016,Singapore,"A3,A4,A5,I,W",SC through pit lane,61,61,5063,3.0,2.0
1211,31,94,WEH,Pascal Wehrlein,54,ManorMarussia,#6E0000,Mercedes,21,F,15,55,328.9,2016-10-02,2016,KualaLumpur,"A1,A2,A3,I,W",,56,56,5543,3.0,2.0
1212,31,94,WEH,Pascal Wehrlein,55,ManorMarussia,#6E0000,Mercedes,21,F,22,52,297.6,2016-10-09,2016,Suzuka,"A1,A2,A3,I,W",,53,53,5807,3.0,2.0
1213,31,94,WEH,Pascal Wehrlein,56,ManorMarussia,#6E0000,Mercedes,20,F,17,55,338.8,2016-10-23,2016,Austin,"A2,A3,A4,I,W",,56,56,5513,3.0,2.0
1214,31,94,WEH,Pascal Wehrlein,57,ManorMarussia,#6E0000,Mercedes,16,DNF,22,0,299.8,2016-10-30,2016,MexicoCity,"A2,A3,A4,I,W",SC followed directly on VSC,71,71,4304,3.0,2.0
1215,31,94,WEH,Pascal Wehrlein,58,ManorMarussia,#6E0000,Mercedes,19,F,15,71,271.7,2016-11-13,2016,SaoPaulo,"A1,A2,A3,I,W","Wet race, start behind SC because of rain, red flag in lap 20/21, restart behind SC, red flag in lap 28/29",71,71,4309,3.0,2.0
1216,31,94,WEH,Pascal Wehrlein,59,ManorMarussia,#6E0000,Mercedes,16,F,14,54,331.5,2016-11-27,2016,YasMarina,"A3,A4,A5,I,W",,55,55,5554,3.0,2.0
1217,32,88,HAR,Rio Haryanto,39,ManorMarussia,#6E0000,Mercedes,22,DNF,19,17,,2016-03-20,2016,Melbourne,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",57,58,5303,2.0,1.0
1218,32,88,HAR,Rio Haryanto,40,ManorMarussia,#6E0000,Mercedes,20,F,17,56,,2016-04-03,2016,Sakhir,"A2,A3,A4,I,W",,57,57,5412,2.0,1.0
1219,32,88,HAR,Rio Haryanto,41,ManorMarussia,#6E0000,Mercedes,20,F,21,55,,2016-04-17,2016,Shanghai,"A2,A3,A4,I,W",,56,56,5451,2.0,1.0
1220,32,88,HAR,Rio Haryanto,42,ManorMarussia,#6E0000,Mercedes,21,DNF,22,0,,2016-05-01,2016,Sochi,"A2,A3,A4,I,W",SC followed directly on VSC,53,53,5848,2.0,1.0
1221,32,88,HAR,Rio Haryanto,43,ManorMarussia,#6E0000,Mercedes,22,F,17,65,,2016-05-15,2016,Catalunya,"A1,A2,A3,I,W",,66,66,4655,2.0,1.0
1222,32,88,HAR,Rio Haryanto,44,ManorMarussia,#6E0000,Mercedes,19,F,15,74,,2016-05-29,2016,MonteCarlo,"A3,A4,A5,I,W",Start behind SC because of rain,78,78,3337,2.0,1.0
1223,32,88,HAR,Rio Haryanto,45,ManorMarussia,#6E0000,Mercedes,19,F,19,68,,2016-06-12,2016,Montreal,"A3,A4,A5,I,W",,70,70,4361,2.0,1.0
1224,32,88,HAR,Rio Haryanto,46,ManorMarussia,#6E0000,Mercedes,16,F,18,49,325.2,2016-06-19,2016,Baku,"A2,A3,A4,I,W",,51,51,6003,2.0,1.0
1225,32,88,HAR,Rio Haryanto,47,ManorMarussia,#6E0000,Mercedes,20,F,16,70,323.5,2016-07-03,2016,Spielberg,"A3,A4,A5,I,W",SC through pit lane,71,71,4318,2.0,1.0
1226,32,88,HAR,Rio Haryanto,48,ManorMarussia,#6E0000,Mercedes,19,DNF,19,24,308.3,2016-07-10,2016,Silverstone,"A1,A2,A3,I,W",Start behind SC because of rain,52,52,5891,2.0,1.0
1227,32,88,HAR,Rio Haryanto,49,ManorMarussia,#6E0000,Mercedes,21,F,21,68,318.1,2016-07-24,2016,Budapest,"A2,A3,A4,I,W",,70,70,4381,2.0,1.0
1228,32,88,HAR,Rio Haryanto,50,ManorMarussia,#6E0000,Mercedes,19,F,20,65,349.9,2016-07-31,2016,Hockenheim,"A2,A3,A4,I,W",,67,67,4574,2.0,1.0
1229,33,2,VAN,Stoffel Vandoorne,40,McLaren,#FF8700,Honda,12,F,10,56,,2016-04-03,2016,Sakhir,"A2,A3,A4,I,W",,57,57,5412,0.0,0.0
1230,34,31,OCO,Esteban Ocon,51,ManorMarussia,#6E0000,Mercedes,17,F,16,43,308.5,2016-08-28,2016,Spa,"A2,A3,A4,I,W","SC, then red flag, restart behind SC",44,44,7004,0.0,0.0
1231,34,31,OCO,Esteban Ocon,52,ManorMarussia,#6E0000,Mercedes,22,F,18,51,344.7,2016-09-04,2016,Monza,"A2,A3,A4,I,W",,53,53,5793,0.0,0.0
1232,34,31,OCO,Esteban Ocon,53,ManorMarussia,#6E0000,Mercedes,21,F,18,59,297.6,2016-09-18,2016,Singapore,"A3,A4,A5,I,W",SC through pit lane,61,61,5063,0.0,0.0
1233,34,31,OCO,Esteban Ocon,54,ManorMarussia,#6E0000,Mercedes,20,F,16,55,331.1,2016-10-02,2016,KualaLumpur,"A1,A2,A3,I,W",,56,56,5543,0.0,0.0
1234,34,31,OCO,Esteban Ocon,55,ManorMarussia,#6E0000,Mercedes,20,F,21,52,303.3,2016-10-09,2016,Suzuka,"A1,A2,A3,I,W",,53,53,5807,0.0,0.0
1235,34,31,OCO,Esteban Ocon,56,ManorMarussia,#6E0000,Mercedes,22,F,18,54,334.5,2016-10-23,2016,Austin,"A2,A3,A4,I,W",,56,56,5513,0.0,0.0
1236,34,31,OCO,Esteban Ocon,57,ManorMarussia,#6E0000,Mercedes,20,F,21,69,352.4,2016-10-30,2016,MexicoCity,"A2,A3,A4,I,W",SC followed directly on VSC,71,71,4304,0.0,0.0
1237,34,31,OCO,Esteban Ocon,58,ManorMarussia,#6E0000,Mercedes,22,F,12,71,270.7,2016-11-13,2016,SaoPaulo,"A1,A2,A3,I,W","Wet race, start behind SC because of rain, red flag in lap 20/21, restart behind SC, red flag in lap 28/29",71,71,4309,0.0,0.0
1238,34,31,OCO,Esteban Ocon,59,ManorMarussia,#6E0000,Mercedes,20,F,13,54,337.9,2016-11-27,2016,YasMarina,"A3,A4,A5,I,W",,55,55,5554,0.0,0.0
1239,1,44,HAM,Lewis Hamilton,60,Mercedes,#00D2BE,Mercedes,1,F,2,57,318.0,2017-03-26,2017,Melbourne,"A3,A4,A5,I,W",,57,58,5303,0.0,0.0
1240,1,44,HAM,Lewis Hamilton,61,Mercedes,#00D2BE,Mercedes,1,F,1,56,315.5,2017-04-09,2017,Shanghai,"A2,A3,A4,I,W","Slightly wet in the beginning, SC through pit lane",56,56,5451,0.0,0.0
1241,1,44,HAM,Lewis Hamilton,62,Mercedes,#00D2BE,Mercedes,2,F,2,57,,2017-04-16,2017,Sakhir,"A2,A3,A4,I,W",,57,57,5412,0.0,0.0
1242,1,44,HAM,Lewis Hamilton,63,Mercedes,#00D2BE,Mercedes,4,F,4,52,324.7,2017-04-30,2017,Sochi,"A3,A4,A5,I,W",,52,53,5848,0.0,0.0
1243,1,44,HAM,Lewis Hamilton,64,Mercedes,#00D2BE,Mercedes,1,F,1,66,338.4,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",,66,66,4655,0.0,0.0
1244,1,44,HAM,Lewis Hamilton,65,Mercedes,#00D2BE,Mercedes,13,F,7,78,290.7,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",,78,78,3337,0.0,0.0
1245,1,44,HAM,Lewis Hamilton,66,Mercedes,#00D2BE,Mercedes,1,F,1,70,323.5,2017-06-11,2017,Montreal,"A3,A4,A5,I,W",,70,70,4361,0.0,0.0
1246,1,44,HAM,Lewis Hamilton,67,Mercedes,#00D2BE,Mercedes,1,F,5,51,333.2,2017-06-25,2017,Baku,"A2,A3,A4,I,W","SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,51,6003,0.0,0.0
1247,1,44,HAM,Lewis Hamilton,68,Mercedes,#00D2BE,Mercedes,8,F,4,71,328.8,2017-07-09,2017,Spielberg,"A3,A4,A5,I,W",,71,71,4318,0.0,0.0
1248,1,44,HAM,Lewis Hamilton,69,Mercedes,#00D2BE,Mercedes,1,F,1,51,320.2,2017-07-16,2017,Silverstone,"A2,A3,A4,I,W",,51,52,5891,0.0,0.0
1249,1,44,HAM,Lewis Hamilton,70,Mercedes,#00D2BE,Mercedes,4,F,4,70,318.5,2017-07-30,2017,Budapest,"A2,A3,A4,I,W",,70,70,4381,0.0,0.0
1250,1,44,HAM,Lewis Hamilton,71,Mercedes,#00D2BE,Mercedes,1,F,1,44,322.7,2017-08-27,2017,Spa,"A3,A4,A5,I,W",,44,44,7004,0.0,0.0
1251,1,44,HAM,Lewis Hamilton,72,Mercedes,#00D2BE,Mercedes,1,F,1,53,342.2,2017-09-03,2017,Monza,"A2,A3,A4,I,W",,53,53,5793,0.0,0.0
1252,1,44,HAM,Lewis Hamilton,73,Mercedes,#00D2BE,Mercedes,5,F,1,58,290.2,2017-09-17,2017,Singapore,"A3,A4,A5,I,W","Wet at the start, first SC through pit lane",58,61,5063,0.0,0.0
1253,1,44,HAM,Lewis Hamilton,74,Mercedes,#00D2BE,Mercedes,1,F,2,56,320.8,2017-10-01,2017,KualaLumpur,"A2,A3,A4,I,W",,56,56,5543,0.0,0.0
1254,1,44,HAM,Lewis Hamilton,75,Mercedes,#00D2BE,Mercedes,1,F,1,53,306.2,2017-10-08,2017,Suzuka,"A2,A3,A4,I,W",,53,53,5807,0.0,0.0
1255,1,44,HAM,Lewis Hamilton,76,Mercedes,#00D2BE,Mercedes,1,F,1,56,335.5,2017-10-22,2017,Austin,"A3,A4,A5,I,W",,56,56,5513,0.0,0.0
1256,1,44,HAM,Lewis Hamilton,77,Mercedes,#00D2BE,Mercedes,3,F,9,70,361.5,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",,71,71,4304,0.0,0.0
1257,1,44,HAM,Lewis Hamilton,78,Mercedes,#00D2BE,Mercedes,20,F,4,71,325.3,2017-11-12,2017,SaoPaulo,"A2,A3,A4,I,W",SC through pit lane,71,71,4309,0.0,0.0
1258,1,44,HAM,Lewis Hamilton,79,Mercedes,#00D2BE,Mercedes,2,F,2,55,336.3,2017-11-26,2017,YasMarina,"A3,A4,A5,I,W",,55,55,5554,0.0,0.0
1259,2,3,RIC,Daniel Ricciardo,60,RedBull,#1E41FF,Renault,15,DNF,17,25,303.8,2017-03-26,2017,Melbourne,"A3,A4,A5,I,W",,57,58,5303,1.0,5.0
1260,2,3,RIC,Daniel Ricciardo,61,RedBull,#1E41FF,Renault,5,F,4,56,329.6,2017-04-09,2017,Shanghai,"A2,A3,A4,I,W","Slightly wet in the beginning, SC through pit lane",56,56,5451,1.0,5.0
1261,2,3,RIC,Daniel Ricciardo,62,RedBull,#1E41FF,Renault,4,F,5,57,,2017-04-16,2017,Sakhir,"A2,A3,A4,I,W",,57,57,5412,1.0,5.0
1262,2,3,RIC,Daniel Ricciardo,63,RedBull,#1E41FF,Renault,5,DNF,17,5,305.3,2017-04-30,2017,Sochi,"A3,A4,A5,I,W",,52,53,5848,1.0,5.0
1263,2,3,RIC,Daniel Ricciardo,64,RedBull,#1E41FF,Renault,6,F,3,66,329.0,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",,66,66,4655,1.0,5.0
1264,2,3,RIC,Daniel Ricciardo,65,RedBull,#1E41FF,Renault,5,F,3,78,286.8,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",,78,78,3337,1.0,5.0
1265,2,3,RIC,Daniel Ricciardo,66,RedBull,#1E41FF,Renault,6,F,3,70,326.8,2017-06-11,2017,Montreal,"A3,A4,A5,I,W",,70,70,4361,1.0,5.0
1266,2,3,RIC,Daniel Ricciardo,67,RedBull,#1E41FF,Renault,10,F,1,51,336.4,2017-06-25,2017,Baku,"A2,A3,A4,I,W","SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,51,6003,1.0,5.0
1267,2,3,RIC,Daniel Ricciardo,68,RedBull,#1E41FF,Renault,4,F,3,71,310.5,2017-07-09,2017,Spielberg,"A3,A4,A5,I,W",,71,71,4318,1.0,5.0
1268,2,3,RIC,Daniel Ricciardo,69,RedBull,#1E41FF,Renault,19,F,5,51,328.8,2017-07-16,2017,Silverstone,"A2,A3,A4,I,W",,51,52,5891,1.0,5.0
1269,2,3,RIC,Daniel Ricciardo,70,RedBull,#1E41FF,Renault,6,DNF,20,0,262.9,2017-07-30,2017,Budapest,"A2,A3,A4,I,W",,70,70,4381,1.0,5.0
1270,2,3,RIC,Daniel Ricciardo,71,RedBull,#1E41FF,Renault,6,F,3,44,321.1,2017-08-27,2017,Spa,"A3,A4,A5,I,W",,44,44,7004,1.0,5.0
1271,2,3,RIC,Daniel Ricciardo,72,RedBull,#1E41FF,Renault,16,F,4,53,355.2,2017-09-03,2017,Monza,"A2,A3,A4,I,W",,53,53,5793,1.0,5.0
1272,2,3,RIC,Daniel Ricciardo,73,RedBull,#1E41FF,Renault,3,F,2,58,290.7,2017-09-17,2017,Singapore,"A3,A4,A5,I,W","Wet at the start, first SC through pit lane",58,61,5063,1.0,5.0
1273,2,3,RIC,Daniel Ricciardo,74,RedBull,#1E41FF,Renault,4,F,3,56,316.7,2017-10-01,2017,KualaLumpur,"A2,A3,A4,I,W",,56,56,5543,1.0,5.0
1274,2,3,RIC,Daniel Ricciardo,75,RedBull,#1E41FF,Renault,3,F,3,53,307.7,2017-10-08,2017,Suzuka,"A2,A3,A4,I,W",,53,53,5807,1.0,5.0
1275,2,3,RIC,Daniel Ricciardo,76,RedBull,#1E41FF,Renault,4,DNF,18,14,331.8,2017-10-22,2017,Austin,"A3,A4,A5,I,W",,56,56,5513,1.0,5.0
1276,2,3,RIC,Daniel Ricciardo,77,RedBull,#1E41FF,Renault,16,DNF,20,5,341.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",,71,71,4304,1.0,5.0
1277,2,3,RIC,Daniel Ricciardo,78,RedBull,#1E41FF,Renault,14,F,6,71,338.2,2017-11-12,2017,SaoPaulo,"A2,A3,A4,I,W",SC through pit lane,71,71,4309,1.0,5.0
1278,2,3,RIC,Daniel Ricciardo,79,RedBull,#1E41FF,Renault,4,DNF,20,20,309.2,2017-11-26,2017,YasMarina,"A3,A4,A5,I,W",,55,55,5554,1.0,5.0
1279,4,20,MAG,Kevin Magnussen,60,HaasF1Team,#F0D787,Ferrari,17,DNF,15,46,315.7,2017-03-26,2017,Melbourne,"A3,A4,A5,I,W",,57,58,5303,1.0,4.0
1280,4,20,MAG,Kevin Magnussen,61,HaasF1Team,#F0D787,Ferrari,12,F,8,55,331.6,2017-04-09,2017,Shanghai,"A2,A3,A4,I,W","Slightly wet in the beginning, SC through pit lane",56,56,5451,1.0,4.0
1281,4,20,MAG,Kevin Magnussen,62,HaasF1Team,#F0D787,Ferrari,20,DNF,19,8,,2017-04-16,2017,Sakhir,"A2,A3,A4,I,W",,57,57,5412,1.0,4.0
1282,4,20,MAG,Kevin Magnussen,63,HaasF1Team,#F0D787,Ferrari,13,F,13,51,322.9,2017-04-30,2017,Sochi,"A3,A4,A5,I,W",,52,53,5848,1.0,4.0
1283,4,20,MAG,Kevin Magnussen,64,HaasF1Team,#F0D787,Ferrari,11,F,14,64,334.0,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",,66,66,4655,1.0,4.0
1284,4,20,MAG,Kevin Magnussen,65,HaasF1Team,#F0D787,Ferrari,11,F,10,78,288.3,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",,78,78,3337,1.0,4.0
1285,4,20,MAG,Kevin Magnussen,66,HaasF1Team,#F0D787,Ferrari,18,F,12,69,333.7,2017-06-11,2017,Montreal,"A3,A4,A5,I,W",,70,70,4361,1.0,4.0
1286,4,20,MAG,Kevin Magnussen,67,HaasF1Team,#F0D787,Ferrari,12,F,7,51,330.1,2017-06-25,2017,Baku,"A2,A3,A4,I,W","SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,51,6003,1.0,4.0
1287,4,20,MAG,Kevin Magnussen,68,HaasF1Team,#F0D787,Ferrari,15,DNF,18,29,317.1,2017-07-09,2017,Spielberg,"A3,A4,A5,I,W",,71,71,4318,1.0,4.0
1288,4,20,MAG,Kevin Magnussen,69,HaasF1Team,#F0D787,Ferrari,16,F,12,50,323.9,2017-07-16,2017,Silverstone,"A2,A3,A4,I,W",,51,52,5891,1.0,4.0
1289,4,20,MAG,Kevin Magnussen,70,HaasF1Team,#F0D787,Ferrari,15,F,13,69,312.6,2017-07-30,2017,Budapest,"A2,A3,A4,I,W",,70,70,4381,1.0,4.0
1290,4,20,MAG,Kevin Magnussen,71,HaasF1Team,#F0D787,Ferrari,12,F,15,44,315.6,2017-08-27,2017,Spa,"A3,A4,A5,I,W",,44,44,7004,1.0,4.0
1291,4,20,MAG,Kevin Magnussen,72,HaasF1Team,#F0D787,Ferrari,9,F,11,52,345.2,2017-09-03,2017,Monza,"A2,A3,A4,I,W",,53,53,5793,1.0,4.0
1292,4,20,MAG,Kevin Magnussen,73,HaasF1Team,#F0D787,Ferrari,16,DNF,13,50,301.1,2017-09-17,2017,Singapore,"A3,A4,A5,I,W","Wet at the start, first SC through pit lane",58,61,5063,1.0,4.0
1293,4,20,MAG,Kevin Magnussen,74,HaasF1Team,#F0D787,Ferrari,17,F,12,55,318.4,2017-10-01,2017,KualaLumpur,"A2,A3,A4,I,W",,56,56,5543,1.0,4.0
1294,4,20,MAG,Kevin Magnussen,75,HaasF1Team,#F0D787,Ferrari,12,F,8,53,306.6,2017-10-08,2017,Suzuka,"A2,A3,A4,I,W",,53,53,5807,1.0,4.0
1295,4,20,MAG,Kevin Magnussen,76,HaasF1Team,#F0D787,Ferrari,17,F,16,55,306.3,2017-10-22,2017,Austin,"A3,A4,A5,I,W",,56,56,5513,1.0,4.0
1296,4,20,MAG,Kevin Magnussen,77,HaasF1Team,#F0D787,Ferrari,14,F,8,70,347.7,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",,71,71,4304,1.0,4.0
1297,4,20,MAG,Kevin Magnussen,78,HaasF1Team,#F0D787,Ferrari,13,DNF,20,0,227.2,2017-11-12,2017,SaoPaulo,"A2,A3,A4,I,W",SC through pit lane,71,71,4309,1.0,4.0
1298,4,20,MAG,Kevin Magnussen,79,HaasF1Team,#F0D787,Ferrari,14,F,13,54,322.3,2017-11-26,2017,YasMarina,"A3,A4,A5,I,W",,55,55,5554,1.0,4.0
1299,5,14,ALO,Fernando Alonso,60,McLaren,#FF8700,Honda,12,DNF,14,50,290.8,2017-03-26,2017,Melbourne,"A3,A4,A5,I,W",,57,58,5303,2.0,6.0
1300,5,14,ALO,Fernando Alonso,61,McLaren,#FF8700,Honda,13,DNF,16,33,309.0,2017-04-09,2017,Shanghai,"A2,A3,A4,I,W","Slightly wet in the beginning, SC through pit lane",56,56,5451,2.0,6.0
1301,5,14,ALO,Fernando Alonso,62,McLaren,#FF8700,Honda,15,DNF,14,54,,2017-04-16,2017,Sakhir,"A2,A3,A4,I,W",,57,57,5412,2.0,6.0
1302,5,14,ALO,Fernando Alonso,63,McLaren,#FF8700,Honda,15,DNF,20,0,,2017-04-30,2017,Sochi,"A3,A4,A5,I,W",,52,53,5848,2.0,6.0
1303,5,14,ALO,Fernando Alonso,64,McLaren,#FF8700,Honda,7,F,12,64,332.6,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",,66,66,4655,2.0,6.0
1304,5,14,ALO,Fernando Alonso,66,McLaren,#FF8700,Honda,12,DNF,16,66,317.6,2017-06-11,2017,Montreal,"A3,A4,A5,I,W",,70,70,4361,2.0,6.0
1305,5,14,ALO,Fernando Alonso,67,McLaren,#FF8700,Honda,19,F,9,51,332.8,2017-06-25,2017,Baku,"A2,A3,A4,I,W","SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,51,6003,2.0,6.0
1306,5,14,ALO,Fernando Alonso,68,McLaren,#FF8700,Honda,12,DNF,19,1,272.7,2017-07-09,2017,Spielberg,"A3,A4,A5,I,W",,71,71,4318,2.0,6.0
1307,5,14,ALO,Fernando Alonso,69,McLaren,#FF8700,Honda,20,DNF,18,32,314.6,2017-07-16,2017,Silverstone,"A2,A3,A4,I,W",,51,52,5891,2.0,6.0
1308,5,14,ALO,Fernando Alonso,70,McLaren,#FF8700,Honda,7,F,6,70,309.8,2017-07-30,2017,Budapest,"A2,A3,A4,I,W",,70,70,4381,2.0,6.0
1309,5,14,ALO,Fernando Alonso,71,McLaren,#FF8700,Honda,10,DNF,18,25,309.2,2017-08-27,2017,Spa,"A3,A4,A5,I,W",,44,44,7004,2.0,6.0
1310,5,14,ALO,Fernando Alonso,72,McLaren,#FF8700,Honda,19,DNF,17,50,342.9,2017-09-03,2017,Monza,"A2,A3,A4,I,W",,53,53,5793,2.0,6.0
1311,5,14,ALO,Fernando Alonso,73,McLaren,#FF8700,Honda,8,DNF,17,8,273.2,2017-09-17,2017,Singapore,"A3,A4,A5,I,W","Wet at the start, first SC through pit lane",58,61,5063,2.0,6.0
1312,5,14,ALO,Fernando Alonso,74,McLaren,#FF8700,Honda,10,F,11,55,316.0,2017-10-01,2017,KualaLumpur,"A2,A3,A4,I,W",,56,56,5543,2.0,6.0
1313,5,14,ALO,Fernando Alonso,75,McLaren,#FF8700,Honda,20,F,11,52,306.9,2017-10-08,2017,Suzuka,"A2,A3,A4,I,W",,53,53,5807,2.0,6.0
1314,5,14,ALO,Fernando Alonso,76,McLaren,#FF8700,Honda,8,DNF,17,24,319.7,2017-10-22,2017,Austin,"A3,A4,A5,I,W",,56,56,5513,2.0,6.0
1315,5,14,ALO,Fernando Alonso,77,McLaren,#FF8700,Honda,18,F,10,70,348.0,2017-10-29,2017,MexicoCity,"A3,A4,A5,I,W",,71,71,4304,2.0,6.0
1316,5,14,ALO,Fernando Alonso,78,McLaren,#FF8700,Honda,6,F,8,71,325.3,2017-11-12,2017,SaoPaulo,"A2,A3,A4,I,W",SC through pit lane,71,71,4309,2.0,6.0
1317,5,14,ALO,Fernando Alonso,79,McLaren,#FF8700,Honda,11,F,9,54,318.3,2017-11-26,2017,YasMarina,"A3,A4,A5,I,W",,55,55,5554,2.0,6.0
1318,7,27,HUL,Nico Hulkenberg,60,Renault,#FFF500,Renault,11,F,11,56,318.3,2017-03-26,2017,Melbourne,"A3,A4,A5,I,W",,57,58,5303,1.0,5.0
1319,7,27,HUL,Nico Hulkenberg,61,Renault,#FFF500,Renault,7,F,12,55,327.6,2017-04-09,2017,Shanghai,"A2,A3,A4,I,W","Slightly wet in the beginning, SC through pit lane",56,56,5451,1.0,5.0
1320,7,27,HUL,Nico Hulkenberg,62,Renault,#FFF500,Renault,7,F,9,57,,2017-04-16,2017,Sakhir,"A2,A3,A4,I,W",,57,57,5412,1.0,5.0
1321,7,27,HUL,Nico Hulkenberg,63,Renault,#FFF500,Renault,8,F,8,52,306.1,2017-04-30,2017,Sochi,"A3,A4,A5,I,W",,52,53,5848,1.0,5.0
1322,7,27,HUL,Nico Hulkenberg,64,Renault,#FFF500,Renault,13,F,6,65,311.8,2017-05-14,2017,Catalunya,"A1,A2,A3,I,W",,66,66,4655,1.0,5.0
1323,7,27,HUL,Nico Hulkenberg,65,Renault,#FFF500,Renault,10,DNF,20,15,284.1,2017-05-28,2017,MonteCarlo,"A3,A4,A5,I,W",,78,78,3337,1.0,5.0
1324,7,27,HUL,Nico Hulkenberg,66,Renault,#FFF500,Renault,10,F,8,70,332.2,2017-06-11,2017,Montreal,"A3,A4,A5,I,W",,70,70,4361,1.0,5.0
1325,7,27,HUL,Nico Hulkenberg,67,Renault,#FFF500,Renault,13,DNF,17,24,329.3,2017-06-25,2017,Baku,"A2,A3,A4,I,W","SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,51,6003,1.0,5.0
